Entry	Rhea ID	Organism	Protein names
P78917	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
P83780	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
P84138	RHEA:27642 RHEA:27646 RHEA:11852 RHEA:24408	Geobacillus stearothermophilus (strain DSM 13240 / CIP 106956 / 10)	Peptidoglycan editing factor PgeF (PG-editing factor) (EC 3.5.-.-) (Adenosine deaminase) (EC 3.5.4.4) (Purine nucleoside phosphorylase) (EC 2.4.2.1) (S-methyl-5'-thioadenosine phosphorylase) (EC 2.4.2.28)
P84140	RHEA:11816	Thermococcus litoralis	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
P9WIS4	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
P9WIS5	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
P9WN69	RHEA:11816	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q04983	RHEA:12256 RHEA:13869	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	Cyclohexadienyl dehydrogenase (Arogenate dehydrogenase) (ADH) (EC 1.3.1.43) (Prephenate dehydrogenase) (PDH) (EC 1.3.1.12)
Q07938	RHEA:11852	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase) (Multicopy enhancer of UAS2)
Q13126	RHEA:11852	Homo sapiens (Human)	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)
Q1B4V6	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycobacterium sp. (strain MCS)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
Q1LRY0	RHEA:13141 RHEA:52620 RHEA:19669	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	Fused isobutyryl-CoA mutase [Includes: Isobutyryl-CoA mutase (ICM) (EC 5.4.99.13); P-loop GTPase (EC 3.6.5.-) (G protein chaperone)]
Q38862	RHEA:10716	Arabidopsis thaliana (Mouse-ear cress)	Inositol-3-phosphate synthase isozyme 2 (AtIPS2) (MIP synthase 2) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase 2) (AtMIPS 2) (MI-1-P synthase 2)
Q3ZBD7	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Bos taurus (Bovine)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q4R591	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q4ZMV1	RHEA:12821	Pseudomonas syringae pv. syringae (strain B728a)	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)
Q59000	RHEA:11816	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q5KUG0	RHEA:13141 RHEA:52620 RHEA:19669	Geobacillus kaustophilus (strain HTA426)	Fused isobutyryl-CoA mutase [Includes: Isobutyryl-CoA mutase (ICM) (EC 5.4.99.13); P-loop GTPase (EC 3.6.5.-) (G protein chaperone)]
Q5QQ46	RHEA:10716	Trypanosoma brucei brucei	Inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol-1-phosphate synthase) (MIP synthase) (TbINO1)
Q5R4E3	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q5YXQ1	RHEA:13169	Nocardia farcinica (strain IFM 10152)	Maleate isomerase (MI) (EC 5.2.1.1) (Maleate cis-trans isomerase)
Q6AYK3	RHEA:10716 RHEA:10716	Rattus norvegicus (Rat)	Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase)
Q6FRW1	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q6P6V0	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Rattus norvegicus (Rat)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q73WX4	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
Q7S986	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
Q7U0A6	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
Q8BZT9	RHEA:27642 RHEA:27646 RHEA:13233 RHEA:11852 RHEA:24408 RHEA:83407	Mus musculus (Mouse)	Purine nucleoside phosphorylase LACC1 (EC 2.4.2.1) (Adenosine deaminase LACC1) (EC 3.5.4.4) (Fatty acid metabolism-immunity nexus) (Guanosine phosphorylase LACC1) (Isocyanic acid synthase) (EC 4.3.3.-) (Laccase domain-containing protein 1) (S-methyl-5'-thioadenosine phosphorylase LACC1) (EC 2.4.2.28)
Q8H103	RHEA:11816	Arabidopsis thaliana (Mouse-ear cress)	Glucose-6-phosphate isomerase 1, chloroplastic (GPI 1) (EC 5.3.1.9) (Phosphoglucose isomerase 1) (PGI 1) (Phosphohexose isomerase) (PHI)
Q8IV20	RHEA:27642 RHEA:27646 RHEA:13233 RHEA:11852 RHEA:24408 RHEA:83407	Homo sapiens (Human)	Purine nucleoside phosphorylase LACC1 (EC 2.4.2.1) (Adenosine deaminase LACC1) (EC 3.5.4.4) (Fatty acid metabolism-immunity nexus) (Guanosine phosphorylase LACC1) (Isocyanic acid synthase) (EC 4.3.3.-) (Laccase domain-containing protein 1) (S-methyl-5'-thioadenosine phosphorylase LACC1) (EC 2.4.2.28)
Q8K4H1	RHEA:13009	Mus musculus (Mouse)	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)
Q8NLE6	RHEA:10716	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534)	Inositol-3-phosphate synthase (MIP synthase) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (IPS) (MI-1-P synthase)
Q8ZWV0	RHEA:11816 RHEA:12356	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	Bifunctional phosphoglucose/phosphomannose isomerase (Bifunctional PGI/PMI) (EC 5.3.1.8) (EC 5.3.1.9) (Glucose-6-phosphate isomerase) (GPI) (Mannose-6-phosphate isomerase) (PaPGI/PMI)
Q97W94	RHEA:11852	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPII)
Q9APM5	RHEA:10420 RHEA:58056 RHEA:14077	Bilophila wadsworthia	Taurine--pyruvate aminotransferase (EC 2.6.1.77) (Taurine:pyruvate aminotransferase)
Q9CC97	RHEA:14341 RHEA:10524 RHEA:12188 RHEA:15213	Mycobacterium leprae (strain TN)	Multifunctional 2-oxoglutarate metabolism enzyme (2-hydroxy-3-oxoadipate synthase) (HOA synthase) (HOAS) (EC 2.2.1.5) (2-oxoglutarate carboxy-lyase) (2-oxoglutarate decarboxylase) (Alpha-ketoglutarate decarboxylase) (KG decarboxylase) (KGD) (EC 4.1.1.71) (Alpha-ketoglutarate-glyoxylate carboligase) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]
Q9HIC2	RHEA:11816 RHEA:12356	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	Bifunctional phosphoglucose/phosphomannose isomerase (Bifunctional PGI/PMI) (EC 5.3.1.8) (EC 5.3.1.9) (Glucose-6-phosphate isomerase) (GPI) (Mannose-6-phosphate isomerase)
Q9I234	RHEA:13009	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)
Q9N1E2	RHEA:11816 RHEA:16249 RHEA:85579 RHEA:85583 RHEA:85575	Oryctolagus cuniculus (Rabbit)	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (D-hexose-6-phosphate anomerase) (Glucose-6-phosphate C2-epimerase) (EC 5.1.3.-) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)
